2.2645518390667783,3018.4501845018453
2.3033865016069517,3083.025830258303
2.3664861326032622,3184.5018450184502
2.395625520771337,3239.8523985239854
2.4489941673610285,3313.6531365313654
2.497577669325081,3415.129151291513
2.5462683013926912,3571.9557195571956
2.585156528984645,3664.206642066421
2.6290263063920962,3830.258302583026
2.6535412450898708,3996.309963099631
2.6925723128199026,4162.361623616236
2.7075169622663973,4383.763837638377
2.717515771931913,4549.8154981549815
2.703374598262112,4743.542435424355
2.694018569217951,4909.59409594096
2.6797702654445903,5047.970479704797
2.6607546720628497,5223.247232472325
2.636864658969171,5380.073800738008
2.598512081895013,5564.575645756458
2.574604213784074,5712.177121771218
2.5313593619807166,5869.0036900369005
2.4881859302463996,6062.730627306273
2.435263659088204,6219.557195571956
2.3920545173193672,6394.833948339484
2.343935245804071,6533.210332103322
2.2814069753600763,6726.937269372694
2.223717414593501,6920.664206642066
2.165974288775146,7086.715867158671
2.1034103082966316,7261.9926199262
2.0408284728008574,7428.044280442805
1.983049636947983,7575.645756457565
1.8963456731341508,7778.59778597786
1.8578502559219143,7889.298892988931
1.8144982740149986,7990.774907749077
