0, 445.7870, 0
1, -36.53,89.0
0, 39.4266, 0 
1, 33.3096, 93.7
0, 82.9275, 0 
1, -71.5403, 60.1
0, 84.1458, 0
1, -50.28, 125.4
0, 133.6567, 0
1, 58.7311, 59.9
1, -27.8115, 61.7138
0, 750.4854, 0
1, 24.1177, 93.0
0, 108.4305, 0
1, -31.351, 73.803
0, 33.4688, 0 
1, 41.501, 80.7
0, 72.9311, 0 
1, -32.8705, 91.5 
0, 95.3656, 0 
1, -224.5549, 95.9
0, 131.8118, 0 
1, -24.8167, 83.9 
0, 109.4994, 0
1, 21.9485, 102.0 
0, 83.3633, 0
1, -138.6771, 107.7
0, 512.0541, 0
