0.7347427275888703,3025.1830240403942
0.7699248935276555,3117.460561198452
0.8168585351753914,3228.23696250096
0.8676852483300888,3357.439966759854
0.9106896878768302,3468.18023746833
0.9614983357345128,3606.5784779084
1.012306983592194,3744.9767183484705
1.0591502987548491,3901.7293005568627
1.1138158875254605,4076.944616315673
1.160677267985132,4224.501962342889
1.221146333422154,4445.747654898631
1.27379312525122,4648.530613903956
1.32447531602979,4851.295507612264
1.3751033109173108,5081.646109864104
1.4256951752108002,5330.387184478297
1.462625158635889,5533.025621107492
1.509197494343304,5827.706746033538
1.5459468247982333,6122.2975444745025
1.570998875435261,6370.803770227487
1.5880841300882038,6674.4091518794685
1.5915075038727482,6931.911895546452
1.5911281326354108,7125.011855351166
1.5789250245010593,7336.393895736138
1.5628830407507939,7501.763624621192
1.534963124212466,7713.001142630036
1.511116932151261,7850.712901783496
1.4833234726920446,7997.5837665241
